0	 0.25
1	 0.25
2	 0.25
3	 0.25
4	 0.25
5	 0.25
6	 0.25
7	 0.25
8	 0.25
9	 0.25
10	 0.25
11	 0.25
12	 0.25
13	 0.25
14	 0.25
15	 0.25
16	 0.25
17	 0.25
18	 0.25
19	 0.25
20	 0.25
21	 0.25
22	 0.25
23	 0.25
24	 0.25
25	 0.25
26	 0.25
27	 0.25
28	 0.25
29	 0.25
30	 0.25
31	 0.25
32	 0.25
33	 0.25
34	 0.25
35	 0.25
36	 0.25
37	 0.25
38	 0.25
39	 0.25
40	 0.25
41	 0.25
42	 0.25
43	 0.25
44	 0.25
45	 0.25
46	 0.25
47	 0.25
48	 0.25
49	 0.25
50	 0.25
51	 0.25
52	 0.25
53	 0.25
54	 0.25
55	 0.25
56	 0.25
57	 0.25
58	 0.25
59	 0.25
60	 0.25
61	 0.25
62	 0.25
63	 0.25
64	 0.25
65	 0.25
66	 0.25
67	 0.25
68	 0.25
69	 0.25
70	 0.25
71	 0.25
72	 0.25
73	 0.25
74	 0.25
75	 0.25
76	 0.25
77	 0.25
78	 0.25
79	 0.25
80	 0.25
81	 0.25
82	 0.25
83	 0.25
84	 0.25
85	 0.25
86	 0.25
87	 0.25
88	 0.25
89	 0.25
90	 0.25
91	 0.25
92	 0.25
93	 0.25
94	 0.25
95	 0.25
96	 0.25
97	 0.25
98	 0.25
99	 0.25
100	 0.25
101	 0.25
102	 0.25
103	 0.25
104	 0.25
105	 0.25
106	 0.25
107	 0.25
108	 0.25
109	 0.25
110	 0.25
111	 0.25
112	 0.25
113	 0.25
114	 0.25
115	 0.25
116	 0.25
117	 0.25
118	 0.25
119	 0.25
120	 0.25
121	 0.25
122	 0.25
123	 0.25
124	 0.25
125	 0.25
126	 0.25
127	 0.25
128	 0.25
129	 0.25
130	 0.25
131	 0.25
132	 0.25
133	 0.25
134	 0.25
135	 0.25
136	 0.25
137	 0.25
138	 0.25
139	 0.25
140	 0.25
141	 0.25
142	 0.25
143	 0.25
144	 0.25
145	 0.25
146	 0.25
147	 0.25
148	 0.25
149	 0.25
150	 0.25
151	 0.25
152	 0.25
153	 0.25
154	 0.25
155	 0.25
156	 0.25
157	 0.25
158	 0.25
159	 0.25
160	 0.25
161	 0.25
162	 0.25
163	 0.25
164	 0.25
165	 0.25
166	 0.25
167	 0.25
168	 0.25
169	 0.25
170	 0.25
171	 0.25
172	 0.25
173	 0.25
174	 0.25
175	 0.25
176	 0.25
177	 0.25
178	 0.25
179	 0.25
180	 0.25
181	 0.25
182	 0.25
183	 0.25
184	 0.25
185	 0.25
186	 0.25
187	 0.25
188	 0.25
189	 0.25
190	 0.25
191	 0.25
192	 0.25
193	 0.25
194	 0.25
195	 0.25
196	 0.25
197	 0.25
198	 0.25
199	 0.25
200	 0.25
201	 0.25
202	 0.25
203	 0.25
204	 0.25
205	 0.25
206	 0.25
207	 0.25
208	 0.25
209	 0.25
210	 0.25
211	 0.25
212	 0.25
213	 0.25
214	 0.25
215	 0.25
216	 0.25
217	 0.25
218	 0.25
219	 0.25
220	 0.25
221	 0.25
222	 0.25
223	 0.25
224	 0.25
225	 0.25
226	 0.25
227	 0.25
228	 0.25
229	 0.25
230	 0.25
231	 0.25
232	 0.25
233	 0.25
234	 0.25
235	 0.25
236	 0.25
237	 0.25
238	 0.25
239	 0.25
240	 0.25
241	 0.25
242	 0.25
243	 0.25
244	 0.25
245	 0.25
246	 0.25
247	 0.25
248	 0.25
249	 0.25
250	 0.25
251	 0.25
252	 0.25
253	 0.25
254	 0.25
255	 0.25
256	 0.25
257	 0.25
258	 0.25
259	 0.25
260	 0.25
261	 0.25
262	 0.25
263	 0.25
264	 0.25
265	 0.25
266	 0.25
267	 0.25
268	 0.25
269	 0.25
270	 0.25
271	 0.25
272	 0.25
273	 0.25
274	 0.25
275	 0.25
276	 0.25
277	 0.25
278	 0.25
279	 0.25
280	 0.25
281	 0.25
282	 0.25
283	 0.25
284	 0.25
285	 0.25
286	 0.25
287	 0.25
288	 0.25
289	 0.25
290	 0.25
291	 0.25
292	 0.25
293	 0.25
294	 0.25
295	 0.25
296	 0.25
297	 0.25
298	 0.25
299	 0.25
300	 0.25
301	 0.25
302	 0.25
303	 0.25
304	 0.25
305	 0.25
306	 0.25
307	 0.25
308	 0.25
309	 0.25
310	 0.25
311	 0.25
312	 0.25
313	 0.25
314	 0.25
315	 0.25
316	 0.25
317	 0.25
318	 0.25
319	 0.25
320	 0.25
321	 0.25
322	 0.25
323	 0.25
324	 0.25
325	 0.25
326	 0.25
327	 0.25
328	 0.25
329	 0.25
330	 0.25
331	 0.25
332	 0.25
333	 0.25
334	 0.25
335	 0.25
336	 0.25
337	 0.25
338	 0.25
339	 0.25
340	 0.25
341	 0.25
342	 0.25
343	 0.25
344	 0.25
345	 0.25
346	 0.25
347	 0.25
348	 0.25
349	 0.25
350	 0.25
351	 0.25
352	 0.25
353	 0.25
354	 0.25
355	 0.25
356	 0.25
357	 0.25
358	 0.25
359	 0.25
360	 0.25
361	 0.25
362	 0.25
363	 0.25
364	 0.25
365	 0.25
366	 0.25
367	 0.25
368	 0.25
369	 0.25
370	 0.25
371	 0.25
372	 0.25
373	 0.25
374	 0.25
375	 0.25
376	 0.25
377	 0.25
378	 0.25
379	 0.25
380	 0.25
381	 0.25
382	 0.25
383	 0.25
384	 0.25
385	 0.25
386	 0.25
387	 0.25
388	 0.25
389	 0.25
390	 0.25
391	 0.25
392	 0.25
393	 0.25
394	 0.25
395	 0.25
396	 0.25
397	 0.25
398	 0.25
399	 0.25
400	 0.25
401	 0.25
402	 0.25
403	 0.25
404	 0.25
405	 0.25
406	 0.25
407	 0.25
408	 0.25
409	 0.25
410	 0.25
411	 0.25
412	 0.25
413	 0.25
414	 0.25
415	 0.25
416	 0.25
417	 0.25
418	 0.25
419	 0.25
420	 0.25
421	 0.25
422	 0.25
423	 0.25
424	 0.25
425	 0.25
426	 0.25
427	 0.25
428	 0.25
429	 0.25
430	 0.25
431	 0.25
432	 0.25
433	 0.25
434	 0.25
435	 0.25
436	 0.25
437	 0.25
438	 0.25
439	 0.25
440	 0.25
441	 0.25
442	 0.25
443	 0.25
444	 0.25
445	 0.25
446	 0.25
447	 0.25
448	 0.25
449	 0.25
450	 0.25
451	 0.25
452	 0.25
453	 0.25
454	 0.25
455	 0.25
456	 0.25
457	 0.25
458	 0.25
459	 0.25
460	 0.25
461	 0.25
462	 0.25
463	 0.25
464	 0.25
465	 0.25
466	 0.25
467	 0.25
468	 0.25
469	 0.25
470	 0.25
471	 0.25
472	 0.25
473	 0.25
474	 0.25
475	 0.25
476	 0.25
477	 0.25
478	 0.25
479	 0.25
480	 0.25
481	 0.25
482	 0.25
483	 0.25
484	 0.25
485	 0.25
486	 0.25
487	 0.25
488	 0.25
489	 0.25
490	 0.25
491	 0.25
492	 0.25
493	 0.25
494	 0.25
495	 0.25
496	 0.25
497	 0.25
498	 0.25
499	 0.25
500	 0.25
501	 0.25
502	 0.25
503	 0.25
504	 0.25
505	 0.25
506	 0.25
507	 0.25
508	 0.25
509	 0.25
510	 0.25
511	 0.25
512	 0.75
513	 0.75
514	 0.75
515	 0.75
516	 0.75
517	 0.75
518	 0.75
519	 0.75
520	 0.75
521	 0.75
522	 0.75
523	 0.75
524	 0.75
525	 0.75
526	 0.75
527	 0.75
528	 0.75
529	 0.75
530	 0.75
531	 0.75
532	 0.75
533	 0.75
534	 0.75
535	 0.75
536	 0.75
537	 0.75
538	 0.75
539	 0.75
540	 0.75
541	 0.75
542	 0.75
543	 0.75
544	 0.75
545	 0.75
546	 0.75
547	 0.75
548	 0.75
549	 0.75
550	 0.75
551	 0.75
552	 0.75
553	 0.75
554	 0.75
555	 0.75
556	 0.75
557	 0.75
558	 0.75
559	 0.75
560	 0.75
561	 0.75
562	 0.75
563	 0.75
564	 0.75
565	 0.75
566	 0.75
567	 0.75
568	 0.75
569	 0.75
570	 0.75
571	 0.75
572	 0.75
573	 0.75
574	 0.75
575	 0.75
576	 0.75
577	 0.75
578	 0.75
579	 0.75
580	 0.75
581	 0.75
582	 0.75
583	 0.75
584	 0.75
585	 0.75
586	 0.75
587	 0.75
588	 0.75
589	 0.75
590	 0.75
591	 0.75
592	 0.75
593	 0.75
594	 0.75
595	 0.75
596	 0.75
597	 0.75
598	 0.75
599	 0.75
600	 0.75
601	 0.75
602	 0.75
603	 0.75
604	 0.75
605	 0.75
606	 0.75
607	 0.75
608	 0.75
609	 0.75
610	 0.75
611	 0.75
612	 0.75
613	 0.75
614	 0.75
615	 0.75
616	 0.75
617	 0.75
618	 0.75
619	 0.75
620	 0.75
621	 0.75
622	 0.75
623	 0.75
624	 0.75
625	 0.75
626	 0.75
627	 0.75
628	 0.75
629	 0.75
630	 0.75
631	 0.75
632	 0.75
633	 0.75
634	 0.75
635	 0.75
636	 0.75
637	 0.75
638	 0.75
639	 0.75
640	 0.75
641	 0.75
642	 0.75
643	 0.75
644	 0.75
645	 0.75
646	 0.75
647	 0.75
648	 0.75
649	 0.75
650	 0.75
651	 0.75
652	 0.75
653	 0.75
654	 0.75
655	 0.75
656	 0.75
657	 0.75
658	 0.75
659	 0.75
660	 0.75
661	 0.75
662	 0.75
663	 0.75
664	 0.75
665	 0.75
666	 0.75
667	 0.75
668	 0.75
669	 0.75
670	 0.75
671	 0.75
672	 0.75
673	 0.75
674	 0.75
675	 0.75
676	 0.75
677	 0.75
678	 0.75
679	 0.75
680	 0.75
681	 0.75
682	 0.75
683	 0.75
684	 0.75
685	 0.75
686	 0.75
687	 0.75
688	 0.75
689	 0.75
690	 0.75
691	 0.75
692	 0.75
693	 0.75
694	 0.75
695	 0.75
696	 0.75
697	 0.75
698	 0.75
699	 0.75
700	 0.75
701	 0.75
702	 0.75
703	 0.75
704	 0.75
705	 0.75
706	 0.75
707	 0.75
708	 0.75
709	 0.75
710	 0.75
711	 0.75
712	 0.75
713	 0.75
714	 0.75
715	 0.75
716	 0.75
717	 0.75
718	 0.75
719	 0.75
720	 0.75
721	 0.75
722	 0.75
723	 0.75
724	 0.75
725	 0.75
726	 0.75
727	 0.75
728	 0.75
729	 0.75
730	 0.75
731	 0.75
732	 0.75
733	 0.75
734	 0.75
735	 0.75
736	 0.75
737	 0.75
738	 0.75
739	 0.75
740	 0.75
741	 0.75
742	 0.75
743	 0.75
744	 0.75
745	 0.75
746	 0.75
747	 0.75
748	 0.75
749	 0.75
750	 0.75
751	 0.75
752	 0.75
753	 0.75
754	 0.75
755	 0.75
756	 0.75
757	 0.75
758	 0.75
759	 0.75
760	 0.75
761	 0.75
762	 0.75
763	 0.75
764	 0.75
765	 0.75
766	 0.75
767	 0.75
768	 0.75
769	 0.75
770	 0.75
771	 0.75
772	 0.75
773	 0.75
774	 0.75
775	 0.75
776	 0.75
777	 0.75
778	 0.75
779	 0.75
780	 0.75
781	 0.75
782	 0.75
783	 0.75
784	 0.75
785	 0.75
786	 0.75
787	 0.75
788	 0.75
789	 0.75
790	 0.75
791	 0.75
792	 0.75
793	 0.75
794	 0.75
795	 0.75
796	 0.75
797	 0.75
798	 0.75
799	 0.75
800	 0.75
801	 0.75
802	 0.75
803	 0.75
804	 0.75
805	 0.75
806	 0.75
807	 0.75
808	 0.75
809	 0.75
810	 0.75
811	 0.75
812	 0.75
813	 0.75
814	 0.75
815	 0.75
816	 0.75
817	 0.75
818	 0.75
819	 0.75
820	 0.75
821	 0.75
822	 0.75
823	 0.75
824	 0.75
825	 0.75
826	 0.75
827	 0.75
828	 0.75
829	 0.75
830	 0.75
831	 0.75
832	 0.75
833	 0.75
834	 0.75
835	 0.75
836	 0.75
837	 0.75
838	 0.75
839	 0.75
840	 0.75
841	 0.75
842	 0.75
843	 0.75
844	 0.75
845	 0.75
846	 0.75
847	 0.75
848	 0.75
849	 0.75
850	 0.75
851	 0.75
852	 0.75
853	 0.75
854	 0.75
855	 0.75
856	 0.75
857	 0.75
858	 0.75
859	 0.75
860	 0.75
861	 0.75
862	 0.75
863	 0.75
864	 0.75
865	 0.75
866	 0.75
867	 0.75
868	 0.75
869	 0.75
870	 0.75
871	 0.75
872	 0.75
873	 0.75
874	 0.75
875	 0.75
876	 0.75
877	 0.75
878	 0.75
879	 0.75
880	 0.75
881	 0.75
882	 0.75
883	 0.75
884	 0.75
885	 0.75
886	 0.75
887	 0.75
888	 0.75
889	 0.75
890	 0.75
891	 0.75
892	 0.75
893	 0.75
894	 0.75
895	 0.75
896	 0.75
897	 0.75
898	 0.75
899	 0.75
900	 0.75
901	 0.75
902	 0.75
903	 0.75
904	 0.75
905	 0.75
906	 0.75
907	 0.75
908	 0.75
909	 0.75
910	 0.75
911	 0.75
912	 0.75
913	 0.75
914	 0.75
915	 0.75
916	 0.75
917	 0.75
918	 0.75
919	 0.75
920	 0.75
921	 0.75
922	 0.75
923	 0.75
924	 0.75
925	 0.75
926	 0.75
927	 0.75
928	 0.75
929	 0.75
930	 0.75
931	 0.75
932	 0.75
933	 0.75
934	 0.75
935	 0.75
936	 0.75
937	 0.75
938	 0.75
939	 0.75
940	 0.75
941	 0.75
942	 0.75
943	 0.75
944	 0.75
945	 0.75
946	 0.75
947	 0.75
948	 0.75
949	 0.75
950	 0.75
951	 0.75
952	 0.75
953	 0.75
954	 0.75
955	 0.75
956	 0.75
957	 0.75
958	 0.75
959	 0.75
960	 0.75
961	 0.75
962	 0.75
963	 0.75
964	 0.75
965	 0.75
966	 0.75
967	 0.75
968	 0.75
969	 0.75
970	 0.75
971	 0.75
972	 0.75
973	 0.75
974	 0.75
975	 0.75
976	 0.75
977	 0.75
978	 0.75
979	 0.75
980	 0.75
981	 0.75
982	 0.75
983	 0.75
984	 0.75
985	 0.75
986	 0.75
987	 0.75
988	 0.75
989	 0.75
990	 0.75
991	 0.75
992	 0.75
993	 0.75
994	 0.75
995	 0.75
996	 0.75
997	 0.75
998	 0.75
999	 0.75
1000	 0.75
1001	 0.75
1002	 0.75
1003	 0.75
1004	 0.75
1005	 0.75
1006	 0.75
1007	 0.75
1008	 0.75
1009	 0.75
1010	 0.75
1011	 0.75
1012	 0.75
1013	 0.75
1014	 0.75
1015	 0.75
1016	 0.75
1017	 0.75
1018	 0.75
1019	 0.75
1020	 0.75
1021	 0.75
1022	 0.75
1023	 0.75
